25208,栗東市役所,35.02161400,135.99799300
25209,甲賀市役所,34.96612000,136.16708400
25210,野洲市役所,35.06747000,136.02587300
25212,高島市役所,35.35305200,136.03578500
25213,東近江市役所,35.11260300,136.20762000
25214,米原市役所,35.31535500,136.28401300
25211,湖南市役所,35.00410600,136.08469300
26100,京都市役所,35.01157400,135.76818100
26201,福知山市役所,35.29672500,135.12653200
26202,舞鶴市役所,35.47479700,135.38599200
26203,綾部市役所,35.29891600,135.25881200
26204,宇治市役所,34.88440000,135.79978000
26205,宮津市役所,35.53557700,135.19556700
26206,亀岡市役所,35.01347500,135.57351200
26207,城陽市役所,34.85295800,135.78007400
26208,向日市役所,34.94869900,135.69831900
26209,長岡京市役所,34.92678200,135.69568500
26210,八幡市役所,34.87553300,135.70757100
26211,京田辺市役所,34.81444200,135.76784200
26212,京丹後市役所,35.62416900,135.06099700
26213,南丹市役所,35.10739000,135.47023900
26214,木津川市役所,34.73717900,135.82005800
27100,大阪市役所,34.69389100,135.50204600
27140,堺市役所,34.57335400,135.48302000
27202,岸和田市役所,34.46059700,135.37087100
27203,豊中市役所,34.78123900,135.46988900
27204,池田市役所,34.82168600,135.42855500
27205,吹田市役所,34.75940500,135.51679900
27206,泉大津市役所,34.50426800,135.41047200
27207,高槻市役所,34.84610000,135.61721600
27208,貝塚市役所,34.43768600,135.35843100
27209,守口市役所,34.73768000,135.56397100
27210,枚方市役所,34.81446500,135.65064200
27211,茨木市役所,34.81615300,135.56850300
27212,八尾市役所,34.62688400,135.60094800
27213,泉佐野市役所,34.40683900,135.32733700
27214,富田林市役所,34.49967500,135.59728000
27215,寝屋川市役所,34.76607900,135.62800800
27216,河内長野市役所,34.45810700,135.56411900
27217,松原市役所,34.57790100,135.55178600
27218,大東市役所,34.71201300,135.62347100
27219,和泉市役所,34.48363500,135.42362400
27220,箕面市役所,34.82692900,135.47037900
27221,柏原市役所,34.57930500,135.62864200
27222,羽曳野市役所,34.55800200,135.60622600
27223,門真市役所,34.73914500,135.58689900
27224,摂津市役所,34.77738700,135.56188600
27225,高石市役所,34.52067300,135.44239500
27226,藤井寺市役所,34.57428300,135.59747600
27227,東大阪市役所,34.67932400,135.60089800
27228,泉南市役所,34.36600700,135.27330000
27229,四條畷市役所,34.74006400,135.63972700
